Regularizer	FC1	FC2	genre	variant	epoch	train_loss	train_accuracy	train_fscore	test_loss	test_accuracy	test_fscore
L1=1e-5	4096	4096	Western	base	1	1.94482435044	0.702931595847	0.0400684960901	NaN	0.743937924037	NaN
L1=1e-5	4096	4096	Western	base	2	1.90303859802	0.840390878453	0.046651772121	NaN	0.829661446889	NaN
L1=1e-5	4096	4096	Western	base	3	NaN	0.151372731503	NaN	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	4	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	5	1.91969791059	0.0	0.0365722194626	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	6	1.92228105493	0.0	0.0366771643109	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	7	1.92050213417	0.0	0.0366048906974	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	8	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	9	1.92062854367	0.0	0.0366100273191	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	10	1.92094117347	0.0	0.036622728639	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	11	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	12	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	13	1.92092888924	0.0	0.0366222289144	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	14	1.92197772828	0.0	0.0366648402167	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	15	1.92162789941	0.0	0.0366506282616	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	16	1.91928210618	0.0	0.0365553265244	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	17	1.92056191961	0.0	0.0366073202753	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	18	1.9210644402	0.0	0.0366277365507	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	19	1.92068371622	0.0	0.0366122695524	NaN	0.0	NaN
L1=1e-5	4096	4096	Western	base	20	1.91974398383	0.0	0.0365740902219	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/16 frozen layers	1	NaN	0.148115402513	NaN	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/16 frozen layers	2	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/16 frozen layers	3	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/16 frozen layers	4	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/16 frozen layers	5	1.91955669748	0.0	0.0365664818606	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/16 frozen layers	6	1.92145448175	0.0	0.0366435830315	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/16 frozen layers	7	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/16 frozen layers	8	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/16 frozen layers	9	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/16 frozen layers	10	1.92081837679	0.0	0.0366177393568	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/17 frozen layers	1	1.86544307581	0.826617031005	0.0893958512907	NaN	0.93427555282	NaN
L1=1e-5	256	256	Western	VGG w/17 frozen layers	2	1.74394936271	0.934574221261	0.163444206164	NaN	0.977414438019	NaN
L1=1e-5	256	256	Western	VGG w/17 frozen layers	3	1.6436660108	0.949557933501	0.198921500297	NaN	0.979030991414	NaN
L1=1e-5	256	256	Western	VGG w/17 frozen layers	4	1.60304951738	0.944392740399	0.222054667927	NaN	0.953443258812	NaN
L1=1e-5	256	256	Western	VGG w/17 frozen layers	5	NaN	0.148301535598	NaN	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/17 frozen layers	6	1.91881764382	0.0	0.0365364558752	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/17 frozen layers	7	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/17 frozen layers	8	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/17 frozen layers	9	1.92141411998	0.0	0.0366419429638	NaN	0.0	NaN
L1=1e-5	256	256	Western	VGG w/17 frozen layers	10	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	1024	256	Crime	base	1	1.80083662873	0.278734294555	0.10294395834	0.907204425383	0.61188859624	0.106628302961
L1=1e-5	1024	256	Crime	base	2	1.76981018743	0.702698929285	0.124939738321	0.913204792939	0.686527180978	0.119778902353
L1=1e-5	1024	256	Crime	base	3	1.73005818127	0.767519776191	0.146145853047	0.90252190577	0.721306174841	0.121812190758
L1=1e-5	1024	256	Crime	base	4	1.70534701776	0.748022335931	0.158782736064	0.902637337626	0.825412220553	0.118296003751
L1=1e-5	1024	256	Crime	base	5	1.68379635034	0.804792926144	0.170427230146	0.937959417821	0.901436423053	0.101227743274
L1=1e-5	1024	256	Crime	base	6	1.64600122278	0.852861796284	0.18919176241	0.926164261505	0.880605976084	0.107644565775
L1=1e-5	1024	256	Crime	base	7	1.61864690995	0.868729641339	0.201582030779	0.909218751852	0.839314581417	0.12129809342
L1=1e-5	1024	256	Crime	base	8	1.58568371707	0.871242437328	0.218008362272	0.935479033616	0.89667913679	0.100074055808
L1=1e-5	1024	256	Crime	base	9	1.57988756278	0.901489063633	0.219784930558	0.937603425662	0.894831647359	0.0948096645719
L1=1e-5	1024	256	Crime	base	10	1.54575510837	0.897906001766	0.238469916588	0.936640022759	0.895201145303	0.0934995748944
L1=1e-5	1024	64	Crime	base	1	1.79502493786	0.162587249906	0.103112814618	0.903318158763	0.394115745132	0.101678512033
L1=1e-5	1024	64	Crime	base	2	1.77684948145	0.544113540505	0.113605816632	0.908094805265	0.740520068076	0.109595184751
L1=1e-5	1024	64	Crime	base	3	1.74991947252	0.74206607709	0.134973035833	0.901254399005	0.581866888321	0.11063796696
L1=1e-5	1024	64	Crime	base	4	1.72217887294	0.777152163475	0.151277950657	0.9434479844	0.866010807496	0.110346936671
L1=1e-5	1024	64	Crime	base	5	1.67742553841	0.824848765997	0.174573167224	0.904357763117	0.784074638238	0.120619349688
L1=1e-5	1024	64	Crime	base	6	1.6502705282	0.826291298345	0.184647869362	0.941586548845	0.885686573049	0.103312620503
L1=1e-5	1024	64	Crime	base	7	1.58714235915	0.867845508968	0.219263374548	0.951367138341	0.899819869546	0.0877689785574
L1=1e-5	1024	64	Crime	base	8	1.54275001713	0.887622149072	0.240630211657	0.900606080193	0.802965220819	0.122601713006
L1=1e-5	1024	64	Crime	base	9	1.49482593398	0.900791065451	0.263569016316	0.945043102285	0.901990670083	0.0909602226739
L1=1e-5	1024	64	Crime	base	10	1.40677031504	0.928757561268	0.310264509575	0.919476509824	0.868135420922	0.10490712089
L1=1e-5	256	1024	Crime	LR decay	1	1.83757154699	0.225174499701	0.100222163939	0.902601016123	0.052422520894	0.0974059488295
L1=1e-5	256	1024	Crime	LR decay	2	1.79497865035	0.0725919030999	0.0998344994315	0.904713621564	0.0913121795646	0.0993912178548
L1=1e-5	256	1024	Crime	LR decay	3	1.79603013666	0.0731968356751	0.100520399682	0.905939126639	0.0978245808628	0.0996314438379
L1=1e-5	256	1024	Crime	LR decay	4	NaN	0.311400651466	NaN	0.907915008514	0.0	0.0922766517813
L1=1e-5	256	1024	Crime	LR decay	5	1.80365358189	0.0	0.0944806678641	0.907749037909	0.0	0.0922766517813
L1=1e-5	256	1024	Crime	LR decay	6	1.80496139999	0.0	0.0946568013479	0.907749037909	0.0	0.0922766517813
L1=1e-5	256	1024	Crime	LR decay	7	1.80614878913	0.0	0.0948067800445	0.907749037909	0.0	0.0922766517813
L1=1e-5	256	1024	Crime	LR decay	8	1.80692217715	0.0	0.0949044682769	0.907749037909	0.0	0.0922766517813
L1=1e-5	256	1024	Crime	LR decay	9	1.80539606417	0.0	0.0947117045487	0.907749037909	0.0	0.0922766517813
L1=1e-5	256	1024	Crime	LR decay	10	1.80545785338	0.0	0.0947195094053	0.907749037909	0.0	0.0922766517813
L1=1e-5	256	1024	Crime	Reduce LR on Plateau	1	1.84579982583	0.143927407915	0.096074666933	0.908487168893	0.115375733289	0.0953238943541
L1=1e-5	256	1024	Crime	Reduce LR on Plateau	2	1.78740746471	0.454304327417	0.109763083565	0.910068762117	0.657013532667	0.114139343781
L1=1e-5	256	1024	Crime	Reduce LR on Plateau	3	1.75139469984	0.757422056443	0.134239546541	0.910451951933	0.630640617158	0.115465661787
L1=1e-5	256	1024	Crime	Reduce LR on Plateau	4	1.71701289085	0.775244298532	0.154269042728	0.906369186454	0.69012978607	0.12179714441
L1=1e-5	256	1024	Crime	Reduce LR on Plateau	5	1.71357172662	0.821824103696	0.155984888589	0.918587852425	0.858667035911	0.117501756615
L1=1e-5	256	1024	Crime	Reduce LR on Plateau	6	1.66403153542	0.856724057252	0.180467094455	0.904278017903	0.76578448993	0.123446962907
L1=1e-5	256	1024	Crime	Reduce LR on Plateau	7	1.65775830007	0.851931130276	0.183437401875	0.909536483007	0.805274583152	0.120033414598
L1=1e-5	256	1024	Crime	Reduce LR on Plateau	8	1.60061080643	0.883434154384	0.212284842568	0.927618568786	0.877003371303	0.108653497314
L1=1e-5	256	1024	Crime	Reduce LR on Plateau	9	1.57801649934	0.891484411454	0.22338908836	0.908692928006	0.85063045586	0.120896786255
L1=1e-5	256	1024	Crime	Reduce LR on Plateau	10	1.55082908954	0.894602140392	0.238300182909	0.921782627339	0.881206410536	0.107824243363
L1=1e-5	256	256	Crime	BCE loss	1	1.40605289044	0.555234992615	0.0988183681482	0.663243467577	0.611472910959	0.0973935650581
L1=1e-5	256	256	Crime	BCE loss	2	1.31010083561	0.589902279564	0.107543561582	0.623410923204	0.652302433534	0.102233022065
L1=1e-5	256	256	Crime	BCE loss	3	1.26807087055	0.628524895139	0.114663921812	0.769857406806	0.475128169547	0.103656194929
L1=1e-5	256	256	Crime	BCE loss	4	1.2042185544	0.656258724001	0.125497134417	0.675594682859	0.553323172181	0.10272570848
L1=1e-5	256	256	Crime	BCE loss	5	1.15004511382	0.670544439052	0.135841489548	0.617701341649	0.662278878557	0.109503702567
L1=1e-5	256	256	Crime	BCE loss	6	1.08225527085	0.689250813839	0.148731287181	0.627117142975	0.643573045307	0.109586658775
L1=1e-5	256	256	Crime	BCE loss	7	0.996297909682	0.727501162439	0.167401460495	0.658324524036	0.617107754568	0.109417744554
L1=1e-5	256	256	Crime	BCE loss	8	0.919160961472	0.74597487205	0.186302151563	0.528553046785	0.735670407751	0.106486949496
L1=1e-5	256	256	Crime	BCE loss	9	0.813936954201	0.793578408601	0.219301727454	0.704682604646	0.595168813991	0.106128235488
L1=1e-5	256	256	Crime	BCE loss	10	0.72671787117	0.810563051451	0.242962873049	0.532796333583	0.767678167527	0.111465238764
NoReg	256	256	Crime	BCE loss No Reg	1	1.37332397694	0.551046998299	0.100935429545	0.729648971284	0.479608332239	0.100888037507
NoReg	256	256	Crime	BCE loss No Reg	2	1.29742713705	0.595067472985	0.110030598846	0.800051671738	0.430880790693	0.102981342288
NoReg	256	256	Crime	BCE loss No Reg	3	1.25102211263	0.626989297692	0.117794000849	0.654753234088	0.582652071068	0.103278660887
NoReg	256	256	Crime	BCE loss No Reg	4	1.18882187334	0.640390879074	0.127083317782	0.514220481939	0.752113066316	0.103514124548
NoReg	256	256	Crime	BCE loss No Reg	5	1.15058994902	0.661284317123	0.136551525858	0.506200855747	0.737656458845	0.105834648475
NoReg	256	256	Crime	BCE loss No Reg	6	1.06596863011	0.691903210244	0.15042388411	0.745122260031	0.525195140918	0.105943753445
NoReg	256	256	Crime	BCE loss No Reg	7	1.00859340581	0.709260120049	0.162658500813	0.493162500201	0.752066879026	0.10722644005
NoReg	256	256	Crime	BCE loss No Reg	8	0.91499359631	0.749837132907	0.185591760853	0.620218548055	0.639462380672	0.107627885031
NoReg	256	256	Crime	BCE loss No Reg	9	0.827421073505	0.775942297967	0.208429666548	0.509842167883	0.735808969527	0.102149187176
NoReg	256	256	Crime	BCE loss No Reg	10	0.730090727036	0.803862260763	0.236084455779	0.526065016089	0.748510461422	0.110692455436
L1=0e	256	256	Crime	regularizer L1	1	1.7766421277	0.338669148155	0.107835803408	0.896543086217	0.175881021721	0.103456923816
L1=0e	256	256	Crime	regularizer L1	2	1.74303049754	0.532992089394	0.124738295	0.89392126781	0.220405524034	0.10607872306
L1=0e	256	256	Crime	regularizer L1	3	1.73858527161	0.545928339139	0.126330115714	0.882292303688	0.568472587874	0.11770770987
L1=0e	256	256	Crime	regularizer L1	4	1.70680124114	0.702931595154	0.142352555001	0.874444413767	0.76573830296	0.125555585456
L1=0e	256	256	Crime	regularizer L1	5	1.68099526206	0.74690553666	0.155182497574	0.877210757489	0.872199898314	0.122789251157
L1=0e	256	256	Crime	regularizer L1	6	1.68476816109	0.719264773939	0.154378079815	0.888384205316	0.320724216199	0.11161579313
L1=0e	256	256	Crime	regularizer L1	7	1.73361020276	0.544951139782	0.129168857333	0.879712742521	0.547272643092	0.120287263029
L1=0e	256	256	Crime	regularizer L1	8	1.70746322694	0.701070264679	0.142806727883	0.885572754375	0.890259110406	0.11442724712
L1=0e	256	256	Crime	regularizer L1	9	1.70550917151	0.786877617652	0.146375223896	0.872128210163	0.854002124247	0.127871782293
L1=0e	256	256	Crime	regularizer L1	10	1.66099497177	0.794276407088	0.166125582034	0.87436072033	0.629947808465	0.125639278912
L1=1e-4	256	256	Crime	regularizer L1	1	1.8791785008	0.0817589575927	0.0951287945713	0.907356075583	0.052237771947	0.0926441801639
L1=1e-4	256	256	Crime	regularizer L1	2	1.80489928292	0.0526291298011	0.0952612258851	0.907014521059	0.0522377719217	0.0929857314856
L1=1e-4	256	256	Crime	regularizer L1	3	1.80380149159	0.0526291297834	0.0954989757696	0.906696667501	0.052237771947	0.093303587515
L1=1e-4	256	256	Crime	regularizer L1	4	1.80165617458	0.0526291298098	0.0955951110895	0.906422708391	0.0522377719217	0.0935775619715
L1=1e-4	256	256	Crime	regularizer L1	5	1.80338889095	0.0526291298011	0.0960841132457	0.90615840289	0.052237771947	0.0938418589921
L1=1e-4	256	256	Crime	regularizer L1	6	1.80140874019	0.0526291298452	0.0961410646579	0.905925856827	0.0522377719217	0.0940743910929
L1=1e-4	256	256	Crime	regularizer L1	7	1.80124590795	0.0526291297855	0.0963689664634	0.905714478852	0.0522377719217	0.0942858151066
L1=1e-4	256	256	Crime	regularizer L1	8	1.8013662125	0.0526291298188	0.0966038565287	0.905513500334	0.0522377719217	0.0944867579983
L1=1e-4	256	256	Crime	regularizer L1	9	1.80167927487	0.0526291298188	0.096834449746	0.905333715173	0.0522377719217	0.094666570148
L1=1e-4	256	256	Crime	regularizer L1	10	1.80106017978	0.0526291297592	0.0969604946635	0.905168649319	0.0522377719217	0.0948316157969
L1=1e-6	256	256	Crime	regularizer L1	1	1.772375335	0.528106094816	0.114589740965	0.892545624873	0.663849244737	0.116209154184
L1=1e-6	256	256	Crime	regularizer L1	2	1.72379859633	0.741507677746	0.138184971938	0.884973027181	0.764814558277	0.123437339445
L1=1e-6	256	256	Crime	regularizer L1	3	1.69275348743	0.824104234328	0.155713001726	0.884280901102	0.695626067752	0.125449593431
L1=1e-6	256	256	Crime	regularizer L1	4	1.6714736361	0.792089343182	0.166094906727	0.882442265403	0.767493418489	0.128324631245
L1=1e-6	256	256	Crime	regularizer L1	5	1.65088046971	0.80823638873	0.174104692513	0.887469395136	0.825781719081	0.12358293442
L1=1e-6	256	256	Crime	regularizer L1	6	1.63013113385	0.832107957151	0.187803963239	0.882716800783	0.827629208738	0.127365247853
L1=1e-6	256	256	Crime	regularizer L1	7	1.60629488768	0.860539784921	0.199506774034	0.900717838153	0.867257863238	0.111158573878
L1=1e-6	256	256	Crime	regularizer L1	8	1.61280307426	0.868496974527	0.192287233511	0.905663633979	0.884393330535	0.105354507811
L1=1e-6	256	256	Crime	regularizer L1	9	1.55426536931	0.88655188396	0.223581106905	0.947171491457	0.925130478934	0.0671226111782
L1=1e-6	256	256	Crime	regularizer L1	10	1.55061077137	0.872638435772	0.225243327105	0.88644129031	0.83959170481	0.123902394161
NoReg	256	256	Crime	regularizer	1	1.77411374045	0.487529083139	0.110825638006	0.883228824855	0.607546995344	0.116771165624
NoReg	256	256	Crime	regularizer	2	1.72824488407	0.677943228222	0.131167034152	0.876655090329	0.781072467663	0.123344909072
NoReg	256	256	Crime	regularizer	3	1.6970232921	0.790507212491	0.148433712727	0.877891345322	0.659553831488	0.12210864108
NoReg	256	256	Crime	regularizer	4	1.67552769183	0.783201488172	0.157605123125	0.871269880129	0.776499930485	0.12873011593
NoReg	256	256	Crime	regularizer	5	1.65663688618	0.810656119109	0.166309615555	0.873624926546	0.767123920431	0.126375078289
NoReg	256	256	Crime	regularizer	6	1.63844888917	0.819730106178	0.177338903009	0.872261909964	0.733499607194	0.12773807954
NoReg	256	256	Crime	regularizer	7	1.64433078917	0.820288505971	0.174651420254	0.874901881232	0.815389589095	0.125098126638
NoReg	256	256	Crime	regularizer	8	1.59349551512	0.844392740133	0.198803584	0.872683112412	0.769895154724	0.127316889943
NoReg	256	256	Crime	regularizer	9	1.60417860759	0.856258724472	0.193604525741	0.876222309364	0.773266824006	0.123777690341
NoReg	256	256	Crime	regularizer	10	1.61323710869	0.825732898634	0.188365827452	0.90638677637	0.899496558957	0.0936132146521
L2=1e-2	256	256	Crime	regularizer L2	1	7.63705653	0.145788738917	0.0948611033717	0.907360243283	0.052237771947	0.092641660868
L2=1e-2	256	256	Crime	regularizer L2	2	1.80396735431	0.0526291298122	0.0951488867308	0.907013003352	0.0522377719217	0.0929885759542
L2=1e-2	256	256	Crime	regularizer L2	3	1.80288241279	0.0526291298209	0.0953875087212	0.906714724391	0.0522377719217	0.0932867513663
L2=1e-2	256	256	Crime	regularizer L2	4	1.80272928682	0.0526291298266	0.095694845089	0.906436307387	0.0522377719217	0.0935651154137
L2=1e-2	256	256	Crime	regularizer L2	5	1.80330940777	0.0526291298122	0.0960466657921	0.906191119679	0.052237771947	0.0938102890066
L2=1e-2	256	256	Crime	regularizer L2	6	1.80252926971	0.0526291298011	0.0962236707206	0.90595792975	0.052237771947	0.0940434420779
L2=1e-2	256	256	Crime	regularizer L2	7	1.80196792455	0.0526291297966	0.0964071199568	0.905746790194	0.0522377719217	0.094254587745
L2=1e-2	256	256	Crime	regularizer L2	8	1.80138296382	0.0526291297834	0.0965717350288	0.905539806699	0.0522377719217	0.0944615638289
L2=1e-2	256	256	Crime	regularizer L2	9	1.80089390721	0.0526291297481	0.0967316088863	0.905361441959	0.052237771947	0.0946399094651
L2=1e-2	256	256	Crime	regularizer L2	10	1.80116415587	0.0526291297724	0.0969452335682	0.905193898018	0.0522377719217	0.0948074622527
L2=1e-4	256	256	Crime	regularizer L2	1	1.849543875	0.106142391795	0.0948763276947	0.907351185797	0.0522377719217	0.0926540062374
L2=1e-4	256	256	Crime	regularizer L2	2	1.80329936981	0.0526291297658	0.0951003705813	0.907018527176	0.0522377719217	0.0929895006311
L2=1e-4	256	256	Crime	regularizer L2	3	1.80295384377	0.05262912979	0.0954505665343	0.906817335341	0.0522377719217	0.093312787229
L2=1e-4	256	256	Crime	regularizer L2	4	1.80177028865	0.0526291298365	0.0957827411949	0.90645929081	0.0522377719217	0.0935714727883
L2=1e-4	256	256	Crime	regularizer L2	5	1.80237582439	0.0526291297834	0.0965746378693	0.906377485952	0.052237771947	0.0940545172629
L2=1e-4	256	256	Crime	regularizer L2	6	1.8001944626	0.0526756630835	0.0974227308936	0.907666861548	0.0522377719217	0.0958725988719
L2=1e-4	256	256	Crime	regularizer L2	7	1.79702924645	0.0526291297834	0.0995990791415	0.907666167127	0.052237771947	0.0975697746544
L2=1e-4	256	256	Crime	regularizer L2	8	1.79417851819	0.05262912979	0.102223428627	0.906131855065	0.052422520894	0.0976506350995
L2=1e-4	256	256	Crime	regularizer L2	9	1.78926827671	0.0608655188321	0.105837355584	0.907086205091	0.12230381974	0.0969400364293
L2=1e-4	256	256	Crime	regularizer L2	10	1.77864470295	0.341786877434	0.113555806636	0.909970368875	0.508429171744	0.101622923254
L2=1e-5	256	256	Crime	regularizer L2	1	1.79467382926	0.419869707229	0.107480046546	0.908853276206	0.604267701085	0.113162941259
L2=1e-5	256	256	Crime	regularizer L2	2	1.7486357621	0.711679851033	0.132733689757	0.906577115395	0.767631979813	0.119738189539
L2=1e-5	256	256	Crime	regularizer L2	3	1.73140319066	0.728711028352	0.143133530729	0.898685639056	0.567872153714	0.117694021593
L2=1e-5	256	256	Crime	regularizer L2	4	1.70047888244	0.802140530074	0.157447181895	0.8965520142	0.717657383155	0.122978926668
L2=1e-5	256	256	Crime	regularizer L2	5	1.6422084665	0.831782223935	0.187150108401	0.933198556279	0.894185025889	0.0987684005766
L2=1e-5	256	256	Crime	regularizer L2	6	1.61420666053	0.878501628764	0.202094350506	0.896939343296	0.834742044173	0.125937047586
L2=1e-5	256	256	Crime	regularizer L2	7	1.57947132798	0.877989761859	0.218615032865	0.942780225408	0.913491293385	0.0840521988007
L2=1e-5	256	256	Crime	regularizer L2	8	1.51776705418	0.901675197001	0.252618771768	0.902025403883	0.836774283114	0.118538758377
L2=1e-5	256	256	Crime	regularizer L2	9	1.49453517108	0.908748255069	0.265962894058	0.931557903025	0.900235554912	0.0911436888366
L2=1e-5	256	256	Crime	regularizer L2	10	1.47779841693	0.909771987254	0.271332170382	0.943216164943	0.912105676206	0.0792074676452
L2=1e-6	256	256	Crime	regularizer L2	1	1.77449526259	0.502466262552	0.112528039234	0.890434264845	0.745646852171	0.11811805732
L2=1e-6	256	256	Crime	regularizer L2	2	1.7350020989	0.744160074093	0.133182225433	0.886557806158	0.705371576156	0.120779665908
L2=1e-6	256	256	Crime	regularizer L2	3	1.69150239596	0.792694276064	0.156151183543	0.894335450223	0.862962449518	0.117018000766
L2=1e-6	256	256	Crime	regularizer L2	4	1.66595146802	0.824197300382	0.167204999427	0.885333795566	0.763521315179	0.123939819747
L2=1e-6	256	256	Crime	regularizer L2	5	1.66915858282	0.785202419419	0.165971010165	0.883608678522	0.823795667515	0.12360482762
L2=1e-6	256	256	Crime	regularizer L2	6	1.63174851687	0.857608188669	0.184935385247	0.886906962778	0.74033531917	0.122611669052
L2=1e-6	256	256	Crime	regularizer L2	7	1.58701619325	0.860632851929	0.209847343745	0.890795792048	0.826382152949	0.120183391844
L2=1e-6	256	256	Crime	regularizer L2	8	1.59012122377	0.874220566918	0.207409431569	0.901488121968	0.883238649345	0.108445439294
L2=1e-6	256	256	Crime	regularizer L2	9	1.53164323042	0.889436946596	0.234086227366	0.940235648949	0.911412867447	0.0752391933612
L2=1e-6	256	256	Crime	regularizer L2	10	1.50990012107	0.885946951716	0.248735985135	0.910581177577	0.895432081632	0.101630302167
L1=1e-5	256	256	Crime	base	1	1.80988263774	0.252722195677	0.0991743435301	0.908456651329	0.510184286982	0.102177312
L1=1e-5	256	256	Crime	base	2	1.7735249349	0.663052582574	0.122702499815	0.909018207775	0.501177774674	0.112322646063
L1=1e-5	256	256	Crime	base	3	1.74266553287	0.733922754709	0.140502535275	0.910010596628	0.825966467987	0.117228355719
L1=1e-5	256	256	Crime	base	4	1.71511671262	0.784690553241	0.155194410977	0.909686438493	0.826428340484	0.121145478133
L1=1e-5	256	256	Crime	base	5	1.69836279864	0.832805955754	0.161520550565	0.907172814076	0.790725601534	0.124086415931
L1=1e-5	256	256	Crime	base	6	1.66141474865	0.848580735109	0.181341961252	0.923547149145	0.879543669898	0.114446312433
L1=1e-5	256	256	Crime	base	7	1.64348166541	0.887249883844	0.192754843157	0.907514590553	0.71123735616	0.121195437188
L1=1e-5	256	256	Crime	base	8	1.6182673613	0.862075383134	0.205556350021	0.915920953366	0.846104105972	0.118514131487
L1=1e-5	256	256	Crime	base	9	1.5935805045	0.874592833499	0.212881651095	0.911165733248	0.860653087251	0.117300148138
L1=1e-5	256	256	Crime	base	10	1.53186176687	0.901163331006	0.245313564934	0.927113699055	0.882545840698	0.104866358013
L1=1e-5	256	256	Crime	LR decay	1	1.81485171021	0.0966961376941	0.0962324348302	0.902418545188	0.0522377719217	0.0975814610475
L1=1e-5	256	256	Crime	LR decay	2	1.79528085814	0.0526291297592	0.0995144219066	0.90223992242	0.0522377719217	0.0977600734624
L1=1e-5	256	256	Crime	LR decay	3	1.79489455923	0.0526291298011	0.0995922700333	0.902185410932	0.0522377719217	0.0978145833994
L1=1e-5	256	256	Crime	LR decay	4	1.79419597592	0.0526291297834	0.0995885150843	0.902158553835	0.0522377719217	0.0978414602851
L1=1e-5	256	256	Crime	LR decay	5	1.79498385511	0.0526291297966	0.0996549880154	0.902143675264	0.0522377719217	0.0978563603864
L1=1e-5	256	256	Crime	LR decay	6	1.79403013106	0.0526291298011	0.099609309688	0.902135074819	0.0522377719217	0.0978649610296
L1=1e-5	256	256	Crime	LR decay	7	1.79566820394	0.0526291297855	0.099710875536	0.902134934466	0.0522377719217	0.097865070452
L1=1e-5	256	256	Crime	LR decay	8	1.79392080044	0.0526291297724	0.099606985319	0.902134846371	0.0522377719217	0.0978651348383
L1=1e-5	256	256	Crime	LR decay	9	1.79362734927	0.0526291298209	0.0995895726215	0.902134797038	0.0522377719217	0.0978651702215
L1=1e-5	256	256	Crime	LR decay	10	1.79326953779	0.0526291297724	0.0995683072361	0.902134779419	0.0522377719217	0.097865192831
L1=1e-5	256	256	Crime	Reduce LR on Plateau	1	1.80833910835	0.172731502825	0.0983508282197	0.908867777847	0.254584083784	0.100797835451
L1=1e-5	256	256	Crime	Reduce LR on Plateau	2	1.77594924151	0.647277803144	0.118599940257	0.917554048312	0.396101796491	0.110553869453
L1=1e-5	256	256	Crime	Reduce LR on Plateau	3	1.74129083718	0.745183805473	0.140030040427	0.907993583562	0.777238926262	0.124545343691
L1=1e-5	256	256	Crime	Reduce LR on Plateau	4	1.69789331686	0.798185201837	0.162739475667	0.92552519543	0.891413791483	0.108076182003
L1=1e-5	256	256	Crime	Reduce LR on Plateau	5	1.68933094108	0.809213587288	0.166909269398	0.902068112101	0.733776730991	0.125865095338
L1=1e-5	256	256	Crime	Reduce LR on Plateau	6	1.667864312	0.847743136021	0.176254435472	0.906531188018	0.816821393565	0.123163436135
L1=1e-5	256	256	Crime	Reduce LR on Plateau	7	1.64229845506	0.847184736754	0.190298422548	0.919408388581	0.865179437412	0.111233007047
L1=1e-5	256	256	Crime	Reduce LR on Plateau	8	1.61369680144	0.875383900021	0.206191747715	0.926423270732	0.882730589558	0.10499674355
L1=1e-5	256	256	Crime	Reduce LR on Plateau	9	1.58123493441	0.885667752293	0.222405128971	0.946800486774	0.906886517624	0.0857856421073
L1=1e-5	256	256	Crime	Reduce LR on Plateau	10	1.55366254004	0.899953465908	0.236469111319	0.928529602929	0.883885270748	0.103018162176
L1=1e-5	256	4	Crime	base	1	1.79351340293	0.48873894834	0.102497346527	0.903784110947	0.359336751242	0.102393354383
L1=1e-5	256	4	Crime	base	2	1.76811506729	0.63559795212	0.117975477761	0.903292997537	0.699090110984	0.107483378622
L1=1e-5	256	4	Crime	base	3	1.74309746926	0.753513261566	0.134229705157	0.905156683869	0.67479562148	0.114111812232
L1=1e-5	256	4	Crime	base	4	1.71908589588	0.782131223559	0.147826040609	0.902072181085	0.7772389266	0.119713161142
L1=1e-5	256	4	Crime	base	5	1.69152177417	0.809213587393	0.162067702091	0.92683119131	0.891090480377	0.106310655653
L1=1e-5	256	4	Crime	base	6	1.66321879073	0.845137272363	0.177446687238	0.915158501847	0.87095284291	0.11219460928
